date,period,signal,strategy,cost_bps,gross_return,net_return,turnover,benchmark_return,universe_size,long_count,short_count,gross_exposure,net_exposure,beta_exposure,size_exposure,maximum_sector_net_exposure,maximum_absolute_weight,effective_breadth,leverage_multiplier,risk_feature_coverage
1993-11-30,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,0.00902682858158104,0.008427418994743651,0.5994095868373883,0.017447647153190214,961,504,457,,,,,,,,,
1993-11-30,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,0.00902682858158104,0.007528304614487568,0.5994095868373883,0.017447647153190214,961,504,457,,,,,,,,,
1993-12-31,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,-0.008562693141454174,-0.008562693141454174,0.5902717676511944,0.03122285604194739,958,506,452,,,,,,,,,
1993-12-31,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,-0.008562693141454174,-0.009152964909105369,0.5902717676511944,0.03122285604194739,958,506,452,,,,,,,,,
1993-12-31,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,-0.008562693141454174,-0.01003837256058216,0.5902717676511944,0.03122285604194739,958,506,452,,,,,,,,,
1994-01-31,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,0.014408408363838296,0.014408408363838296,0.5285246216330264,-0.02504603966735315,952,502,450,,,,,,,,,
1994-01-31,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,0.014408408363838296,0.013879883742205269,0.5285246216330264,-0.02504603966735315,952,502,450,,,,,,,,,
1994-01-31,retrospective,COMPOSITE,baseline_continuous_long_short,25.0,0.014408408363838296,0.013087096809755729,0.5285246216330264,-0.02504603966735315,952,502,450,,,,,,,,,
1994-02-28,retrospective,COMPOSITE,baseline_continuous_long_short,0.0,0.01490754318167439,0.01490754318167439,0.539380337184491,-0.04298783276825795,953,503,450,,,,,,,,,
1994-02-28,retrospective,COMPOSITE,baseline_continuous_long_short,10.0,0.01490754318167439,0.014368162844489898,0.539380337184491,-0.04298783276825795,953,503,450,,,,,,,,,
